,condition,participant,choice_herf,reward_var
661,random_meet,662,0.75,17.75352077758099
662,random_meet,663,0.75,7.189401922274203
663,random_meet,664,0.75,8.926785535678562
664,random_meet,665,0.75,8.2915619758885
665,random_meet,666,0.75,0.0
666,random_meet,667,0.75,36.46488036453705
667,random_meet,668,0.75,14.517231140957975
668,random_meet,669,0.75,10.108783309577865
669,random_meet,670,0.75,0.0
670,random_meet,671,0.75,5.3091901453988255
671,random_meet,672,0.75,8.1967981553775
672,random_meet,673,0.75,8.48528137423857
673,random_meet,674,0.75,2.1213203435596424
674,random_meet,675,0.75,10.307764064044152
675,random_meet,676,0.75,2.165063509461097
676,random_meet,677,0.75,1.0
677,random_meet,678,0.75,8.631338250816034
678,random_meet,679,0.75,8.317902379807062
679,random_meet,680,0.75,2.165063509461097
680,random_meet,681,0.75,7.632168761236874
681,random_meet,682,0.75,7.968688725254614
682,random_meet,683,0.75,13.40475661845451
683,random_meet,684,0.75,1.5
684,random_meet,685,0.75,6.49519052838329
685,random_meet,686,0.75,8.317902379807062
686,random_meet,687,0.75,9.60143218483576
687,random_meet,688,0.75,0.0
688,random_meet,689,0.75,16.021469970012117
689,random_meet,690,0.75,19.0836972308827
690,random_meet,691,0.75,2.165063509461097
691,random_meet,692,0.75,5.018714974971183
692,random_meet,693,0.75,1.8027756377319946
693,random_meet,694,0.75,1.7853571071357126
694,random_meet,695,0.75,10.158124826955023
695,random_meet,696,0.75,0.0
696,random_meet,697,0.75,16.77050983124842
697,random_meet,698,0.75,14.33527118683145
698,random_meet,699,0.75,4.330127018922194
699,random_meet,700,0.75,0.0
700,random_meet,701,0.75,6.5
701,random_meet,702,0.75,0.4330127018922193
702,random_meet,703,0.75,2.48746859276655
703,random_meet,704,0.75,12.43734296383275
704,random_meet,705,0.75,0.82915619758885
705,random_meet,706,0.75,8.37779804005802
706,random_meet,707,0.75,0.0
707,random_meet,708,0.75,4.153311931459037
708,random_meet,709,0.75,8.200609733428363
709,random_meet,710,0.75,27.115493725912497
710,random_meet,711,0.75,10.606601717798213
711,random_meet,712,0.75,10.700467279516348
712,random_meet,713,0.75,5.5901699437494745
713,random_meet,714,0.75,22.321514285549714
714,random_meet,715,0.75,0.0
715,random_meet,716,0.75,0.0
716,random_meet,717,0.75,0.0
717,random_meet,718,0.75,21.360009363293827
718,random_meet,719,0.75,7.0178344238090995
719,random_meet,720,0.75,9.565563234854496
720,random_meet,721,0.75,4.330127018922194
721,random_meet,722,0.75,17.853571071357123
722,random_meet,723,0.75,9.5
723,random_meet,724,0.75,0.0
724,random_meet,725,0.75,14.361406616345072
725,random_meet,726,0.75,2.165063509461097
726,random_meet,727,0.75,8.166241485530538
727,random_meet,728,0.75,12.99038105676658
728,random_meet,729,0.75,10.825317547305483
729,random_meet,730,0.75,0.0
730,random_meet,731,0.75,10.497023387608508
731,random_meet,732,0.75,12.255100978776143
732,random_meet,733,0.75,0.0
733,random_meet,734,0.75,8.699856320652657
734,random_meet,735,0.75,19.93113142799475
735,random_meet,736,0.75,4.14578098794425
736,random_meet,737,0.75,2.598076211353316
737,random_meet,738,0.75,17.613914953808536
738,random_meet,739,0.75,0.0
739,random_meet,740,0.75,20.615528128088304
740,random_meet,741,0.75,16.021469970012117
741,random_meet,742,0.75,0.0
742,random_meet,743,0.75,3.897114317029974
743,random_meet,744,0.75,1.299038105676658
744,random_meet,745,0.75,17.76759691123141
745,random_meet,746,0.75,2.0615528128088303
746,random_meet,747,0.75,20.155644370746373
747,random_meet,748,0.75,7.917543811056558
748,random_meet,749,0.75,8.154753215150045
749,random_meet,750,0.75,3.2015621187164243
750,random_meet,751,0.75,0.4330127018922193
751,random_meet,752,0.75,8.2915619758885
752,random_meet,753,0.75,2.0615528128088303
753,random_meet,754,0.75,1.920286436967152
754,random_meet,755,0.75,7.980444849756184
755,random_meet,756,0.75,8.926785535678562
756,random_meet,757,0.75,13.808964479641476
757,random_meet,758,0.75,9.67923034130297
758,random_meet,759,0.75,12.93010054098575
759,random_meet,760,0.75,5.5901699437494745
760,random_meet,761,0.75,5.024937810560445
761,random_meet,762,0.75,0.82915619758885
762,random_meet,763,0.75,10.606601717798213
763,random_meet,764,0.75,4.14578098794425
764,random_meet,765,0.75,4.330127018922194
765,random_meet,766,0.75,10.0
766,random_meet,767,0.75,5.0
767,random_meet,768,0.75,13.720422734012244
768,random_meet,769,0.75,0.0
769,random_meet,770,0.75,10.825317547305483
770,random_meet,771,0.75,2.680951323690902
771,random_meet,772,0.75,4.330127018922194
772,random_meet,773,0.75,1.8708286933869707
773,random_meet,774,0.75,0.0
774,random_meet,775,0.75,1.920286436967152
775,random_meet,776,0.75,3.031088913245535
776,random_meet,777,0.75,4.9749371855331
777,random_meet,778,0.75,11.0
778,random_meet,779,0.75,6.123724356957945
779,random_meet,780,0.75,7.035623639735144
780,random_meet,781,0.75,15.562374497485916
781,random_meet,782,0.75,6.905613658466566
782,random_meet,783,0.75,8.660254037844387
783,random_meet,784,0.75,7.0710678118654755
784,random_meet,785,0.75,2.598076211353316
785,random_meet,786,0.75,11.4564392373896
786,random_meet,787,0.75,19.76581645164196
787,random_meet,788,0.75,8.2915619758885
788,random_meet,789,0.75,1.5
789,random_meet,790,0.75,29.77729839995563
790,random_meet,791,0.75,7.0710678118654755
791,random_meet,792,0.75,23.097618924902193
792,random_meet,793,0.75,2.0
793,random_meet,794,0.75,2.5
794,random_meet,795,0.75,1.118033988749895
795,random_meet,796,0.75,10.825317547305483
796,random_meet,797,0.75,28.77824699317177
797,random_meet,798,0.75,14.148763196831021
798,random_meet,799,0.75,11.180339887498949
799,random_meet,800,0.75,0.0
800,random_meet,801,0.75,0.0
801,random_meet,802,0.75,11.661903789690601
802,random_meet,803,0.75,15.706288549495072
803,random_meet,804,0.75,5.5901699437494745
804,random_meet,805,0.75,20.0
805,random_meet,806,0.75,0.0
806,random_meet,807,0.75,22.776083947860748
807,random_meet,808,0.75,6.284902544988268
808,random_meet,809,0.75,2.9154759474226504
809,random_meet,810,0.75,6.0
810,random_meet,811,0.75,4.924428900898052
811,random_meet,812,0.75,3.2015621187164243
812,random_meet,813,0.75,1.299038105676658
813,random_meet,814,0.75,0.0
814,random_meet,815,0.75,0.0
815,random_meet,816,0.75,16.422164899914993
816,random_meet,817,0.75,2.8613807855648994
817,random_meet,818,0.75,16.948451256678293
818,random_meet,819,0.75,7.826237921249264
819,random_meet,820,0.75,12.24744871391589
820,random_meet,821,0.75,13.329947486768281
821,random_meet,822,0.75,6.378675411086537
822,random_meet,823,0.75,18.15729880791744
823,random_meet,824,0.75,14.79019945774904
824,random_meet,825,0.75,11.92424001771182
825,random_meet,826,0.75,9.526279441628825
826,random_meet,827,0.75,6.264982043070834
827,random_meet,828,0.75,7.39509972887452
828,random_meet,829,0.75,8.1967981553775
829,random_meet,830,0.75,10.0
830,random_meet,831,0.75,3.2691742076555053
831,random_meet,832,0.75,4.716990566028302
832,random_meet,833,0.75,6.609652033201143
833,random_meet,834,0.75,3.031088913245535
834,random_meet,835,0.75,5.5901699437494745
835,random_meet,836,0.75,4.123105625617661
836,random_meet,837,0.75,11.903255857117413
837,random_meet,838,0.75,10.304731922762475
838,random_meet,839,0.75,10.985786271359915
839,random_meet,840,0.75,7.905694150420948
840,random_meet,841,0.75,3.570714214271425
841,random_meet,842,0.75,2.277608394786075
842,random_meet,843,0.75,3.7416573867739413
843,random_meet,844,0.75,0.0
844,random_meet,845,0.75,8.660254037844387
845,random_meet,846,0.75,14.85555451674558
846,random_meet,847,0.75,15.943258763502524
847,random_meet,848,0.75,26.58359456506964
848,random_meet,849,0.75,13.423393758658799
849,random_meet,850,0.75,6.041522986797286
850,random_meet,851,0.75,20.285462775100793
851,random_meet,852,0.75,7.0710678118654755
852,random_meet,853,0.75,15.658464164789597
853,random_meet,854,0.75,0.4330127018922193
854,random_meet,855,0.75,16.98528775146303
855,random_meet,856,0.75,5.261891294962297
856,random_meet,857,0.75,0.0
857,random_meet,858,0.75,4.815340071064556
858,random_meet,859,0.75,2.165063509461097
859,random_meet,860,0.75,7.3484692283495345
860,random_meet,861,0.75,0.5
861,random_meet,862,0.75,7.39509972887452
862,random_meet,863,0.75,16.345871038277526
863,random_meet,864,0.75,5.0
864,random_meet,865,0.75,20.94486810653149
865,random_meet,866,0.75,12.267844146385297
866,random_meet,867,0.75,11.431863365173676
867,random_meet,868,0.75,13.863170633011771
868,random_meet,869,0.75,24.457871943405053
869,random_meet,870,0.75,14.89966442575134
870,random_meet,871,0.75,22.360679774997898
871,random_meet,872,0.75,2.345207879911715
872,random_meet,873,0.75,5.0
873,random_meet,874,0.75,11.113055385446435
874,random_meet,875,0.75,5.722761571129799
875,random_meet,876,0.75,3.391164991562634
876,random_meet,877,0.75,0.0
877,random_meet,878,0.75,7.660776723022281
878,random_meet,879,0.75,0.5
879,random_meet,880,0.75,3.960744879438715
880,random_meet,881,0.75,8.2915619758885
881,random_meet,882,0.75,1.118033988749895
882,random_meet,883,0.75,17.80975856096876
883,random_meet,884,0.75,22.9237867726953
884,random_meet,885,0.75,8.616843969807043
885,random_meet,886,0.75,12.99038105676658
886,random_meet,887,0.75,0.0
887,random_meet,888,0.75,5.973901572674261
888,random_meet,889,0.75,5.448623679425842
889,random_meet,890,0.75,3.960744879438715
890,random_meet,891,0.75,0.0
891,random_meet,892,0.75,29.364093720052047
892,random_meet,893,0.75,8.902246907382429
893,random_meet,894,0.75,13.47219358530748
894,random_meet,895,0.75,22.84047941703501
895,random_meet,896,0.75,5.356071321407137
896,random_meet,897,0.75,3.418698582794336
897,random_meet,898,0.75,7.39509972887452
898,random_meet,899,0.75,0.0
899,random_meet,900,0.75,8.2915619758885
900,random_meet,901,0.75,0.0
901,random_meet,902,0.75,0.4330127018922193
902,random_meet,903,0.75,0.0
903,random_meet,904,0.75,22.620510604316607
904,random_meet,905,0.75,8.926785535678562
905,random_meet,906,0.75,5.5901699437494745
906,random_meet,907,0.75,7.7781745930520225
907,random_meet,908,0.75,0.8660254037844386
908,random_meet,909,0.75,23.921747427811372
909,random_meet,910,0.75,6.800735254367722
910,random_meet,911,0.75,15.286840746210448
911,random_meet,912,0.75,4.123105625617661
912,random_meet,913,0.75,10.988630487917955
913,random_meet,914,0.75,3.4641016151377544
914,random_meet,915,0.75,1.224744871391589
915,random_meet,916,0.75,15.610493265749165
916,random_meet,917,0.75,0.0
917,random_meet,918,0.75,4.330127018922194
918,random_meet,919,0.75,5.244044240850758
919,random_meet,920,0.75,6.609652033201143
920,random_meet,921,0.75,0.5
921,random_meet,922,0.75,9.41740410091868
922,random_meet,923,0.75,19.587942719948924
923,random_meet,924,0.75,2.165063509461097
924,random_meet,925,0.75,1.6393596310755
925,random_meet,926,0.75,2.0
926,random_meet,927,0.75,4.183300132670378
927,random_meet,928,0.75,16.391689967785506
928,random_meet,929,0.75,1.7320508075688772
929,random_meet,930,0.75,6.796138609534093
930,random_meet,931,0.75,10.897247358851684
931,random_meet,932,0.75,3.5355339059327378
932,random_meet,933,0.75,0.82915619758885
933,random_meet,934,0.75,9.027735042633894
934,random_meet,935,0.75,15.171931320698759
935,random_meet,936,0.75,5.0
936,random_meet,937,0.75,7.428828979051813
937,random_meet,938,0.75,0.4330127018922193
938,random_meet,939,0.75,1.6583123951777
939,random_meet,940,0.75,11.863810517704673
940,random_meet,941,0.75,4.330127018922194
941,random_meet,942,0.75,5.356071321407137
942,random_meet,943,0.75,4.636809247747852
943,random_meet,944,0.75,50.0
944,random_meet,945,0.75,17.07886120325357
945,random_meet,946,0.75,7.327175444876422
946,random_meet,947,0.75,13.46291201783626
947,random_meet,948,0.75,8.789197915623474
948,random_meet,949,0.75,17.25362280797862
949,random_meet,950,0.75,0.0
950,random_meet,951,0.75,17.0
951,random_meet,952,0.75,10.452272480183437
952,random_meet,953,0.75,7.648529270389178
953,random_meet,954,0.75,11.726039399558575
954,random_meet,955,0.75,16.588776326179094
955,random_meet,956,0.75,12.216791722870616
956,random_meet,957,0.75,14.306903927824496
957,random_meet,958,0.75,2.165063509461097
958,random_meet,959,0.75,1.0
959,random_meet,960,0.75,12.07010770457331
960,random_meet,961,0.75,1.920286436967152
961,random_meet,962,0.75,35.316426772820606
962,random_meet,963,0.75,15.155444566227676
963,random_meet,964,0.75,14.5
964,random_meet,965,0.75,8.584142356694699
965,random_meet,966,0.75,0.0
966,random_meet,967,0.75,9.137833441248533
967,random_meet,968,0.75,10.0
968,random_meet,969,0.75,29.07210862665452
969,random_meet,970,0.75,0.5
970,random_meet,971,0.75,31.869852525545205
971,random_meet,972,0.75,21.482551058940835
972,random_meet,973,0.75,7.39509972887452
973,random_meet,974,0.75,4.380353866983808
974,random_meet,975,0.75,18.9917745353087
975,random_meet,976,0.75,9.246621004453464
976,random_meet,977,0.75,1.7320508075688772
977,random_meet,978,0.75,7.39509972887452
978,random_meet,979,0.75,4.815340071064556
979,random_meet,980,0.75,8.73212459828649
980,random_meet,981,0.75,14.722431864335457
981,random_meet,982,0.75,1.6583123951777
982,random_meet,983,0.75,42.64680527307995
983,random_meet,984,0.75,6.015604707757983
984,random_meet,985,0.75,4.330127018922194
985,random_meet,986,0.75,15.155444566227676
986,random_meet,987,0.75,9.027735042633894
987,random_meet,988,0.75,17.483921184905864
988,random_meet,989,0.75,2.680951323690902
989,random_meet,990,0.75,4.330127018922194
990,random_meet,991,0.75,4.330127018922194
991,random_meet,992,0.75,0.7071067811865476
992,random_meet,993,0.75,20.72890493972125
993,random_meet,994,0.75,5.0
994,random_meet,995,0.75,2.48746859276655
995,random_meet,996,0.75,24.076700355322778
996,random_meet,997,0.75,3.0413812651491097
997,random_meet,998,0.75,6.422616289332565
998,random_meet,999,0.75,5.0
999,random_meet,1000,0.75,13.718144918318949
1000,random_meet,1001,0.75,21.660736367907717
1001,random_meet,1002,0.75,11.789826122551595
1002,random_meet,1003,0.75,7.949056547792323
1003,random_meet,1004,0.75,8.2915619758885
1004,yoke_both,1005,0.7275,11.926860441876563
1005,yoke_both,1006,0.66625,28.044607324760317
1006,yoke_both,1007,0.70125,13.790848414800301
1007,yoke_both,1008,0.0,17.320508075688775
1008,yoke_both,1009,0.0,19.91858428704209
1009,yoke_both,1010,0.71375,1.118033988749895
1010,yoke_both,1011,0.0,38.97114317029974
1011,yoke_both,1012,0.74125,5.0
1012,yoke_both,1013,0.74875,5.0
1013,yoke_both,1014,0.04875000000000007,32.08582241426889
1014,yoke_both,1015,0.7262500000000001,8.525696452489967
1015,yoke_both,1016,0.66375,12.636751956100111
1016,yoke_both,1017,0.69625,12.43734296383275
1017,yoke_both,1018,0.75,0.5
1018,yoke_both,1019,0.6975,13.693063937629153
1019,yoke_both,1020,0.7275,21.947380253688593
1020,yoke_both,1021,0.65125,24.076700355322778
1021,yoke_both,1022,0.6912499999999999,16.98528775146303
1022,yoke_both,1023,0.74625,10.307764064044152
1023,yoke_both,1024,0.14249999999999996,10.606601717798213
1024,yoke_both,1025,0.61625,12.942179105544785
1025,yoke_both,1026,0.6825,4.0
1026,yoke_both,1027,0.675,37.21138938550938
1027,yoke_both,1028,0.6775,29.47456530637899
1028,yoke_both,1029,0.70875,1.6393596310755
1029,yoke_both,1030,0.7375,6.123724356957945
1030,yoke_both,1031,0.0,42.00223208354527
1031,yoke_both,1032,0.73875,2.5
1032,yoke_both,1033,0.7474999999999999,2.5
1033,yoke_both,1034,0.74125,14.568802284333465
1034,yoke_both,1035,0.75,3.960744879438715
1035,yoke_both,1036,0.5,22.5
1036,yoke_both,1037,0.0,29.077482697097423
1037,yoke_both,1038,0.60375,9.575359001102779
1038,yoke_both,1039,0.59125,11.388041973930374
1039,yoke_both,1040,0.6575,9.630680142129112
1040,yoke_both,1041,0.74625,19.48557158514987
1041,yoke_both,1042,0.0,38.97114317029974
1042,yoke_both,1043,0.30625000000000013,40.773766075750224
1043,yoke_both,1044,0.45499999999999996,17.853571071357123
1044,yoke_both,1045,0.73125,0.0
1045,yoke_both,1046,0.5599999999999999,0.0
1046,yoke_both,1047,0.70375,3.960744879438715
1047,yoke_both,1048,0.66375,24.535688292770594
1048,yoke_both,1049,0.7474999999999999,1.0897247358851685
1049,yoke_both,1050,0.7474999999999999,11.776565713313877
1050,yoke_both,1051,0.75,10.638961415476606
1051,yoke_both,1052,0.75,9.364160400164021
1052,yoke_both,1053,0.6412499999999999,10.392304845413264
1053,yoke_both,1054,0.74875,0.0
1054,yoke_both,1055,0.7375,28.692333470807146
1055,yoke_both,1056,0.64625,15.497983739828868
1056,yoke_both,1057,0.52375,11.776565713313877
1057,yoke_both,1058,0.56125,20.310096011589902
1058,yoke_both,1059,0.5625,8.558621384311845
1059,yoke_both,1060,0.54625,29.354514133264068
1060,yoke_both,1061,0.60375,27.860141779969464
1061,yoke_both,1062,0.0,27.643941470058138
1062,yoke_both,1063,0.74625,5.448623679425842
1063,yoke_both,1064,0.0,30.083217912982647
1064,yoke_both,1065,0.74875,18.59267328815305
1065,yoke_both,1066,0.74875,49.5
1066,yoke_both,1067,0.65875,24.8746859276655
1067,yoke_both,1068,0.74875,14.49784466739798
1068,yoke_both,1069,0.62875,23.826193569263218
1069,yoke_both,1070,0.4650000000000002,12.93010054098575
1070,yoke_both,1071,0.36749999999999994,23.595550427993835
1071,yoke_both,1072,0.69375,0.0
1072,yoke_both,1073,0.74625,4.968651728587948
1073,yoke_both,1074,0.62875,20.83266665599966
1074,yoke_both,1075,0.7474999999999999,10.662434056068061
1075,yoke_both,1076,0.74875,1.6393596310755
1076,yoke_both,1077,0.0,7.495832175282475
1077,yoke_both,1078,0.7362500000000001,20.784609690826528
1078,yoke_both,1079,0.6174999999999999,8.2915619758885
1079,yoke_both,1080,0.6849999999999999,25.370997221236692
1080,yoke_both,1081,0.7474999999999999,5.678908345800274
1081,yoke_both,1082,0.74125,8.06225774829855
1082,yoke_both,1083,0.7437499999999999,9.82344135219425
1083,yoke_both,1084,0.73125,16.887495373796554
1084,yoke_both,1085,0.64375,0.0
1085,yoke_both,1086,0.26875000000000016,10.985786271359915
1086,yoke_both,1087,0.71875,1.299038105676658
1087,yoke_both,1088,0.68625,16.723860200324566
1088,yoke_both,1089,0.63875,13.160072188251856
1089,yoke_both,1090,0.73,0.8660254037844386
1090,yoke_both,1091,0.635,37.927562537025764
1091,yoke_both,1092,0.67375,6.49519052838329
1092,yoke_both,1093,0.69875,33.04826016600571
1093,yoke_both,1094,0.565,13.674794331177344
1094,yoke_both,1095,0.74625,13.095800853708795
1095,yoke_both,1096,0.64125,5.717298313014636
1096,yoke_both,1097,0.2662500000000001,37.749172176353746
1097,yoke_both,1098,0.66625,15.155444566227676
1098,yoke_both,1099,0.75,0.0
1099,yoke_both,1100,0.58375,31.980462785894765
1100,yoke_both,1101,0.7474999999999999,0.4330127018922193
1101,yoke_both,1102,0.70625,31.12474899497183
1102,yoke_both,1103,0.58375,0.0
1103,yoke_both,1104,0.75,7.905694150420948
1104,yoke_both,1105,0.41625,11.489125293076057
1105,yoke_both,1106,0.6487499999999999,8.496322733983215
1106,yoke_both,1107,0.0,20.83266665599966
1107,yoke_both,1108,0.585,12.99038105676658
1108,yoke_both,1109,0.69375,29.17511782324109
1109,yoke_both,1110,0.55625,10.452272480183437
1110,yoke_both,1111,0.74875,1.118033988749895
1111,yoke_both,1112,0.75,14.13108276106258
1112,yoke_both,1113,0.66625,40.620192023179804
1113,yoke_both,1114,0.75,10.523782589924593
1114,yoke_both,1115,0.71875,24.416951079117148
1115,yoke_both,1116,0.62125,11.157956802210698
1116,yoke_both,1117,0.75,4.06201920231798
1117,yoke_both,1118,0.41375000000000006,16.588776326179094
1118,yoke_both,1119,0.28875000000000006,31.51983502494897
1119,yoke_both,1120,0.69125,28.5
1120,yoke_both,1121,0.75,2.1213203435596424
1121,yoke_both,1122,0.74625,0.0
1122,yoke_both,1123,0.0,13.91716565971678
1123,yoke_both,1124,0.6487499999999999,4.14578098794425
1124,yoke_both,1125,0.63625,38.140365755980895
1125,yoke_both,1126,0.74125,0.0
1126,yoke_both,1127,0.74625,8.870597499605086
1127,yoke_both,1128,0.0,20.801141795584204
1128,yoke_both,1129,0.47125000000000017,21.118712081942874
1129,yoke_both,1130,0.7250000000000001,15.588457268119896
1130,yoke_both,1131,0.62625,17.03489066592445
1131,yoke_both,1132,0.0,16.90229274388537
1132,yoke_both,1133,0.68375,5.024937810560445
1133,yoke_both,1134,0.7424999999999999,25.439880109780393
1134,yoke_both,1135,0.5862499999999999,11.776565713313877
1135,yoke_both,1136,0.745,6.123724356957945
1136,yoke_both,1137,0.75,12.43734296383275
1137,yoke_both,1138,0.71875,0.0
1138,yoke_both,1139,0.75,2.165063509461097
1139,yoke_both,1140,0.75,0.0
1140,yoke_both,1141,0.74625,0.0
1141,yoke_both,1142,0.74125,8.660254037844387
1142,yoke_both,1143,0.72375,4.866980583482946
1143,yoke_both,1144,0.6737500000000001,2.165063509461097
1144,yoke_both,1145,0.75,0.0
1145,yoke_both,1146,0.0,20.837166314064877
1146,yoke_both,1147,0.74875,4.0
1147,yoke_both,1148,0.74875,2.277608394786075
1148,yoke_both,1149,0.745,31.960913628993776
1149,yoke_both,1150,0.70375,20.303940504246953
1150,yoke_both,1151,0.0,23.606143268225754
1151,yoke_both,1152,0.6912499999999999,8.18535277187245
1152,yoke_both,1153,0.6812499999999999,35.35533905932738
1153,yoke_both,1154,0.7474999999999999,9.12071817347735
1154,yoke_both,1155,0.66625,16.723860200324566
1155,yoke_both,1156,0.7337499999999999,5.448623679425842
1156,yoke_both,1157,0.28875000000000006,34.18698582794336
1157,yoke_both,1158,0.58125,9.394147114027968
1158,yoke_both,1159,0.74625,1.224744871391589
1159,yoke_both,1160,0.57875,29.54128467077896
1160,yoke_both,1161,0.72875,2.48746859276655
1161,yoke_both,1162,0.7437499999999999,4.330127018922194
1162,yoke_both,1163,0.65875,14.543039572248986
1163,yoke_both,1164,0.74625,12.24744871391589
1164,yoke_both,1165,0.74625,38.140365755980895
1165,yoke_both,1166,0.5575,20.154093876927337
1166,yoke_both,1167,0.6812499999999999,14.48059045757458
1167,yoke_both,1168,0.14249999999999996,19.48557158514987
1168,yoke_both,1169,0.73875,20.463381929681123
1169,yoke_both,1170,0.44500000000000006,26.842131062939096
1170,yoke_both,1171,0.27000000000000024,28.718460961548757
1171,yoke_both,1172,0.75,2.5
1172,yoke_both,1173,0.66625,10.344080432788601
1173,yoke_both,1174,0.71875,0.0
1174,yoke_both,1175,0.47125000000000017,25.8879798362097
1175,yoke_both,1176,0.735,3.2691742076555053
1176,yoke_both,1177,0.6812499999999999,12.43734296383275
1177,yoke_both,1178,0.71375,10.307764064044152
1178,yoke_both,1179,0.6175,15.0
1179,yoke_both,1180,0.7262500000000001,4.602988159880492
1180,yoke_both,1181,0.75,3.6314597615834874
1181,yoke_both,1182,0.71875,3.640054944640259
1182,yoke_both,1183,0.70625,12.227019260637483
1183,yoke_both,1184,0.65625,9.093266739736606
1184,yoke_both,1185,0.74875,4.330127018922194
1185,yoke_both,1186,0.7,32.179185819408175
1186,yoke_both,1187,0.75,16.543503256565703
1187,yoke_both,1188,0.7437499999999999,22.64950330581225
1188,yoke_both,1189,0.48624999999999996,37.5
1189,yoke_both,1190,0.0,35.967867604293694
1190,yoke_both,1191,0.7437499999999999,5.244044240850758
1191,yoke_both,1192,0.74125,12.5
1192,yoke_both,1193,0.74875,0.0
1193,yoke_both,1194,0.04875000000000007,0.4330127018922193
1194,yoke_both,1195,0.0,40.703193977868615
1195,yoke_both,1196,0.73375,8.347903928532
1196,yoke_both,1197,0.74625,21.777281740382566
1197,yoke_both,1198,0.74875,0.8660254037844386
1198,yoke_both,1199,0.655,20.615528128088304
1199,yoke_both,1200,0.4949999999999999,47.261903262564445
1200,yoke_both,1201,0.74125,0.4330127018922193
1201,yoke_both,1202,0.6962499999999999,28.287585616308792
1202,yoke_both,1203,0.75,4.14578098794425
1203,yoke_both,1204,0.6287499999999999,9.175374651751284
1204,yoke_both,1205,0.7212500000000001,6.123724356957945
1205,yoke_both,1206,0.37875000000000003,22.65364209128413
1206,yoke_both,1207,0.7075,0.7071067811865476
1207,yoke_both,1208,0.745,4.380353866983808
1208,yoke_both,1209,0.5362499999999999,18.418740456393863
1209,yoke_both,1210,0.7262500000000001,1.8708286933869707
1210,yoke_both,1211,0.38125,6.4031242374328485
1211,yoke_both,1212,0.57375,18.993419913222578
1212,yoke_both,1213,0.74875,6.103277807866851
1213,yoke_both,1214,0.71875,0.0
1214,yoke_both,1215,0.73375,5.0
1215,yoke_both,1216,0.70625,3.766629793329841
1216,yoke_both,1217,0.04875000000000007,30.094642380330754
1217,yoke_both,1218,0.745,1.118033988749895
1218,yoke_both,1219,0.6812499999999999,7.562241731127087
1219,yoke_both,1220,0.705,15.443445211480501
1220,yoke_both,1221,0.0,2.48746859276655
1221,yoke_both,1222,0.65625,0.0
1222,yoke_both,1223,0.7474999999999999,0.82915619758885
1223,yoke_both,1224,0.22750000000000004,19.20286436967152
1224,yoke_both,1225,0.7149999999999999,21.213203435596427
1225,yoke_both,1226,0.74875,0.4330127018922193
1226,yoke_both,1227,0.74875,14.289419162443238
1227,yoke_both,1228,0.5037499999999999,16.00781059358212
1228,yoke_both,1229,0.6612499999999999,18.255136263528684
1229,yoke_both,1230,0.69875,34.17144275561101
1230,yoke_both,1231,0.745,4.0
1231,yoke_both,1232,0.6175,35.0
1232,yoke_both,1233,0.6962499999999999,16.48294573187693
1233,yoke_both,1234,0.59625,16.723860200324566
1234,yoke_both,1235,0.74875,5.0
1235,yoke_both,1236,0.17999999999999994,26.105554964413226
1236,yoke_both,1237,0.74125,16.560495161679196
1237,yoke_both,1238,0.7375,12.616952880945542
1238,yoke_both,1239,0.04875000000000007,25.02373872945448
1239,yoke_both,1240,0.70125,21.323402636539974
1240,yoke_both,1241,0.0,17.066048165876012
1241,yoke_both,1242,0.6412499999999999,15.368392889303683
1242,yoke_both,1243,0.7262500000000001,6.123724356957945
1243,yoke_both,1244,0.67875,2.0463381929681126
1244,yoke_both,1245,0.14249999999999996,29.22648627529488
1245,yoke_both,1246,0.73375,16.345871038277526
1246,yoke_both,1247,0.0,17.75352077758099
1247,yoke_both,1248,0.6812499999999999,13.460590625971804
1248,yoke_both,1249,0.74625,8.842369591913696
1249,yoke_both,1250,0.75,8.2915619758885
1250,yoke_both,1251,0.04875000000000007,31.877695964420013
1251,yoke_both,1252,0.6637500000000001,1.118033988749895
1252,yoke_both,1253,0.0,22.52776065213762
1253,yoke_both,1254,0.6575,15.0
1254,yoke_both,1255,0.7437499999999999,32.7595405950694
1255,yoke_both,1256,0.645,13.141061600951424
1256,yoke_both,1257,0.55375,0.0
1257,yoke_both,1258,0.605,29.583568074186047
1258,yoke_both,1259,0.7162499999999999,7.693341276714559
1259,yoke_both,1260,0.74125,2.48746859276655
1260,yoke_both,1261,0.43125,26.80951323690902
1261,yoke_both,1262,0.0,17.75352077758099
1262,yoke_both,1263,0.09625000000000006,19.48557158514987
1263,yoke_both,1264,0.75,0.0
1264,yoke_both,1265,0.72375,8.514693182963201
1265,yoke_both,1266,0.63625,27.95084971874737
1266,yoke_both,1267,0.74625,0.5
1267,yoke_both,1268,0.09500000000000008,36.540217569138804
1268,yoke_both,1269,0.6775,7.258615570478987
1269,yoke_both,1270,0.2612500000000001,39.2109678533953
1270,yoke_both,1271,0.6387499999999999,9.013878188659973
1271,yoke_both,1272,0.73125,17.320508075688775
1272,yoke_both,1273,0.70875,2.598076211353316
1273,yoke_both,1274,0.13874999999999993,31.299960063872287
1274,yoke_both,1275,0.75,4.330127018922194
1275,yoke_both,1276,0.6375,2.5
1276,yoke_both,1277,0.14249999999999996,5.356071321407137
1277,yoke_both,1278,0.75,4.330127018922194
